price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna,price(NGN),price(millions_NGN),log_price_millions_NGN
"NGN GNGN  20,000,000",Fully Furnished 2 Bedroom Flat with State-of-the-Art Facilities,Lekki,Rent,rent,Apartment,2.0,2.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/fully-furnished-2-bedroom-flat-with-state-of-the-art-facilities/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,,,,,,,,,20000000.0,20.0,2.995732273553991
"NGN GNGN  20,000,000",Brand New 4 Bedroom En-Suite Service Terraced Duplex with BQ,Lekki,Rent,rent,Terraced,4.0,4.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/brand-new-4-bedroom-en-suite-service-terraced-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,,,,,,,,,,,,,20000000.0,20.0,2.995732273553991
"NGN GNGN  15,000,000",Brand New 3 Bedroom Penthouse with Ample Parking Space,Lekki,Rent,rent,Penthouse,3.0,3.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/brand-new-3-bedroom-penthouse-with-ample-parking-space/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,15000000.0,15.0,2.70805020110221
"NGN GNGN  25,000,000",Brand New 4 Bedroom Terraced Duplex with Ample Parking Space,Lekki,Rent,rent,Terraced,4.0,4.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/brand-new-4-bedroom-terraced-duplex-with-ample-parking-space-4/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN  65,000,000",Brand New 5 Bedroom Fully Detached Duplex with 1 BQ,Lekki,Rent,rent,Detached,5.0,5.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/brand-new-5-bedroom-fully-detached-duplex-with-1-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,,,,,,,,,,65000000.0,65.0,4.174387269895637
"NGN GNGN  285,000,000",Lovely 4 Bedroom Terraced Duplex with BQ,Lekki,Sale,sale,Terraced,4.0,4.0,admin-cw,8 months ago,https://cwlagos.com/property/lovely-4-bedroom-terraced-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,True,,,,,285000000.0,285.0,5.652489180268651
"NGN GNGN  25,000,000",Serviced 4 Bedroom Terraced Duplex with BQ,Lekki,Rent,rent,Terraced,4.0,4.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/serviced-4-bedroom-terraced-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN 280,000,000",4Bed Fully Detached Duplex+BQ in Lekki,Lekki,Sale,sale,Detached,4.0,4.0,admin-cw,2 months ago,https://cwlagos.com/property/4bed-fully-detached-duplexbq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000000.0,280.0,5.634789603169249
"NGN GNGN 200,000,000",4bed SemiDetached Duplex+ BQ in Lekki,Lekki,Sale,sale,Semi Detached,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4bed-semidetached-duplex-bq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,200.0,5.298317366548036
"NGN GNGN  30,000,000",Self-Serviced 6 Bedroom Detached Duplex with BQ,Lekki,Rent,rent,Detached,6.0,6.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/self-serviced-6-bedroom-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN 750,000,000",6-Bed Detached Home in Lekki,Lekki,Sale,sale,Detached,6.0,6.0,admin-cw,2 months ago,https://cwlagos.com/property/6-bed-detached-home-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000000.0,750.0,6.620073206530356
"NGN GNGN  2,200,000,000",Completed 8 nos 3 Bedroom Flats with 2 nos 3 Bedroom Penthouse,Lekki,Sale,sale,Apartment,3.0,3.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/completed-8-nos-3-bedroom-flats-with-2-nos-3-bedroom-penthouse/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,2200000000.0,2200.0,7.696212639346407
"NGN GNGN  30,000,000",Furnished 3 Bedroom Apartment with Excellent Features,Lekki,Rent,rent,Apartment,3.0,3.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/furnished-3-bedroom-apartment-with-excellent-features/,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN  7,000,000",90sqm Penthouse Office Space,Lekki,Rent,rent,Commercial Space,,,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/90sqm-penthouse-office-space/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,True,,True,True,,True,,,,90 sqm,,,,,,,7000000.0,7.0,1.9459101490553132
"NGN GNGN  15,000,000",2 units Vacant 5 Bedroom Terraced House in a Secure Neighborhood,Lekki,commercial,rent,Commercial Space,5.0,5.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/2-units-vacant-5-bedroom-terraced-house-in-a-secure-neighborhood/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,,,True,True,,,,,,,,,,,,,15000000.0,15.0,2.70805020110221
"NGN GNGN 240,000,000",4 Bedroom Semi Detached Duplex in Lekki,Lekki,Sale,sale,Semi Detached,4.0,4.0,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000000.0,240.0,5.480638923341991
"NGN GNGN  15,000,000",3 Bedroom Apartment,Lekki,Rent,rent,Apartment,3.0,3.0,Jennifer Nwagbo,6 months ago,https://cwlagos.com/property/3-bedroom-apartment-5/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,15000000.0,15.0,2.70805020110221
"NGN GNGN  25,000,000",Standard 3 Bedroom Apartment Occupying the Entire Ground Floor,Lekki,commercial,rent,Apartment,3.0,3.0,Ngonadi Uzoma,8 months ago,https://cwlagos.com/property/standard-3-bedroom-apartment-occupying-the-entire-ground-floor/,True,True,True,True,,True,True,,True,,,True,,True,True,,,,,,True,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN  180,000,000",Brand New 2 Bedroom Apartment with BQ,Lekki,Sale,sale,Apartment,2.0,2.0,Ngonadi Uzoma,8 months ago,https://cwlagos.com/property/brand-new-2-bedroom-apartment-with-bq-3/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,180000000.0,180.0,5.19295685089021
"NGN GNGN  10,000,000",50 sqm on the First Floor with Armed Security/Guards,Lekki,Rent,rent,,,,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/50-sqm-on-the-first-floor/,True,True,True,True,,True,True,,True,,,True,,True,True,,,,,True,True,,,,,,50 sqm,,,,,,,10000000.0,10.0,2.302585092994046
"NGN GNGN  35,000,000",2 units of 5 Bedroom Semi-Detached Duplex,Lekki,Rent,rent,Semi Detached,5.0,5.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/2-units-of-5-bedroom-semi-detached-duplex/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,True,,True,True,,,,,True,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN  7,500,000",1 & 2 Bedroom Apartment,Lekki,Rent,rent,Apartment,1.0,1.0,Jennifer Nwagbo,7 months ago,https://cwlagos.com/property/1-2-bedroom-apartment/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,7500000.0,7.5,2.0149030205422647
"NGN GNGN  350,000,000",4 Bedroom Terrace,Lekki,Sale,sale,Terraced,4.0,4.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/4-bedroom-terrace/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,350000000.0,350.0,5.857933154483459
"NGN GNGN  220,000,000",6 units of 2 Bedroom Apartment,Lekki,Sale,sale,Apartment,2.0,2.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/6-units-of-2-bedroom-apartment/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,,,True,,,,,,,,220000000.0,220.0,5.393627546352362
"NGN GNGN  500,000,000",3 Bedroom Penthouse with BQ,Lekki,Sale,sale,Penthouse,3.0,3.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/3-bedroom-penthouse-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,True,,,,,500000000.0,500.0,6.214608098422191
"NGN GNGN  25,000,000",3 Bedroom Maisonette plus BQ,Lekki,Rent,rent,Maisonette,3.0,3.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/3-bedroom-maisonette-plus-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN  10,000,000",50sqm Shop in a Strategic Environment,Lekki,commercial,rent,Commercial Space,,,Ngonadi Uzoma,9 months ago,https://cwlagos.com/property/50sqm-shop-in-a-strategic-environment/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,,True,True,,True,,,,50sqm,,,,,,,10000000.0,10.0,2.302585092994046
"NGN GNGN  30,000,000",Upscale 6 Bedroom Detached with 1 Room BQ and a Security Post,Lekki,Rent,rent,Detached,6.0,6.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/upscale-6-bedroom-detached-with-1-room-bq-and-a-security-post/,True,True,True,True,True,True,True,True,True,,,True,,True,True,True,True,,,True,True,,,,,,,,,,True,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN  10,000,000",Commercial Shop Space in a Serene Environment,Lekki,commercial,rent,Commercial Space,,,Ngonadi Uzoma,9 months ago,https://cwlagos.com/property/commercial-shop-space-in-a-serene-environment/,True,True,True,True,,True,True,True,True,True,,True,,True,True,,,True,,True,True,,True,,,,,,,,,,,10000000.0,10.0,2.302585092994046
"NGN GNGN  2,000,000",Serviced 1 Bedroom & Toilet Apartment + Boys Quarters,Lekki,Rent,,Apartment,1.0,1.0,Jennifer Nwagbo,11 months ago,https://cwlagos.com/property/serviced-1-bedroom-toilet-apartment-boys-quarters/,True,,,True,True,True,True,True,True,True,,True,,True,True,,,True,,True,True,,,,,,,,,,,,,2000000.0,2.0,0.6931471805599453
"NGN GNGN  10,000,000",Fully Serviced 2 Bedroom Apartment on the 1st Floor,Lekki,Rent,,Apartment,2.0,2.0,Jennifer Nwagbo,11 months ago,https://cwlagos.com/property/fully-serviced-2-bedroom-apartment-on-the-1st-floor/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,10000000.0,10.0,2.302585092994046
"NGN GNGN  450,000,000",Elegantly Built 6 Bedroom Fully Detached Duplex with BQ,Lekki,Sale,sale,Detached,6.0,6.0,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/elegantly-built-6-bedroom-fully-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,450000000.0,450.0,6.1092475827643655
"NGN GNGN  12,675,000",Spacious 195sqm Commercial Office Space on 3rd & 4th Floor,Lekki,commercial,,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/spacious-195sqm-commercial-office-space-on-3rd-4th-floor/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,,,True,True,,,,,True,195sqm,,,,,,,12675000.0,12.675,2.539631549477247
"NGN GNGN  9,000,000",Modern 60sqm Commercial Space/Shops,Lekki,commercial,,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/modern-60sqm-commercial-space-shops/,True,True,True,,,True,True,,True,,,True,,True,True,,,,,True,True,,,,,,60sqm,,,,,,,9000000.0,9.0,2.1972245773362196
"NGN GNGN  25,000,000",Luxury 4 Bedroom Maisonette on the 9th floor,Lekki,Rent,,Maisonette,4.0,4.0,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/luxury-4-bedroom-maisonette-on-the-9th-floor/,True,True,True,True,,True,True,,True,True,,True,,True,True,True,,True,,True,True,,True,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN  1,300,000,000",Luxury 5 Bedroom Fully Detached Duplex with BQ,Lekki,Sale,sale,Detached,5.0,5.0,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/luxury-5-bedroom-fully-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,True,,,,,,,,,,1300000000.0,1300.0,7.170119543449628
"NGN GNGN  400,000,000",Furnished 4 Bedroom Terrace with BQ,Lekki,Sale,sale,Terraced,4.0,4.0,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/furnished-4-bedroom-terrace-with-bq/,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,400000000.0,400.0,5.991464547107982
"NGN GNGN  650,000,000",2 units of 3 Bedroom Townhouses,Lekki,Sale,sale,Town House,3.0,3.0,Jennifer Nwagbo,6 months ago,https://cwlagos.com/property/2-units-of-3-bedroom-townhouses/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,,,True,True,,,,,,,,,,,,,650000000.0,650.0,6.476972362889683
"NGN GNGN  600,000,000",Modern 4 Bedroom Maisonette with Good Access Road,Lekki,Sale,sale,Maisonette,4.0,4.0,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/modern-4-bedroom-maisonette-with-good-access-road/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,600000000.0,600.0,6.396929655216146
"NGN GNGN  390,000,000",Brand New 4 Bedroom Semi-Detached Duplex plus 3 BQs,Lekki,Sale,sale,Semi Detached,4.0,4.0,admin-cw,9 months ago,https://cwlagos.com/property/brand-new-4-bedroom-semi-detached-duplex-plus-3-bqs/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,True,,,,,390000000.0,390.0,5.966146739123692
"NGN GNGN  780,000,000",Land Measuring 800 sqm in a Strategic Location,Lekki,Land,sale,,,,admin-cw,8 months ago,https://cwlagos.com/property/land-measuring-800-sqm-in-a-strategic-location/,True,,,,,True,True,,,,,True,,,,,,,,,,,,,,,800 sqm,,,,,,,780000000.0,780.0,6.659293919683638
"NGN GNGN  15,000,000",2 units of 3 Bedroom Terraced Duplex + BQ,Lekki,Rent,rent,Terraced,3.0,3.0,Jennifer Nwagbo,5 months ago,https://cwlagos.com/property/2-units-of-3-bedroom-terraced-duplex-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,True,True,,,,,True,,,,,,,,15000000.0,15.0,2.70805020110221
"NGN GNGN  80,000,000",2 units of 5 Bedroom Semi-Detached Duplexes with 2 Room BQ Each,Lekki,Rent,rent,Commercial Space,5.0,5.0,Jennifer Nwagbo,6 months ago,https://cwlagos.com/property/2-units-of-5-bedroom-semi-detached-duplexes-with-2-room-bq-each/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,True,True,,,,,True,,,,,,,,80000000.0,80.0,4.382026634673881
"NGN GNGN  500,000",7 sqm Commercial Space,Lekki,commercial,rent,Commercial Space,,,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/7-sqm-commercial-space/,True,True,True,True,,True,True,,True,,,True,,True,True,,,,,,True,,,,,,7sqm,,,,,,,500000.0,0.5,-0.6931471805599453
"14,000,000",2-Bedroom Apartment with BQ,Lekki,Rent,rent,Apartment,2.0,2.0,Peter Ogunremi,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-with-bq-11/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,14.0,2.6390573296152584
"400,000,000",4-Bedroom Terrace Duplex with BQ,Lekki,Sale,sale,Terraced,4.0,4.0,admin-cw,2 weeks ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-with-bq-6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000000.0,400.0,5.991464547107982
"30,000,000",4-Bedroom Semi-Detached Duplex with 2 BQs,Lekki,Rent,rent,Semi Detached,4.0,4.0,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-2-bqs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"480,000,000",4-Bedroom Maisonette with BQ,Lekki,Sale,sale,Maisonette,4.0,4.0,Jennifer Nwagbo,1 week ago,https://cwlagos.com/property/4-bedroom-maisonette-with-bq-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000000.0,480.0,6.173786103901937
"600,000,000",4-Bedroom Penthouse,Lekki,Sale,sale,Penthouse,4.0,4.0,admin-cw,2 weeks ago,https://cwlagos.com/property/4-bedroom-penthouse-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000000.0,600.0,6.396929655216146
"20,000,000",Ground Floor Office Space,Lekki,Rent,rent,,,,Jennifer Nwagbo,3 weeks ago,https://cwlagos.com/property/ground-floor-office-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,20.0,2.995732273553991
"1,000,000,000",5-Bedroom Fully Detached Duplex – 500sqm,Lekki,Sale,sale,Detached,5.0,5.0,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-500sqm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000.0,1000.0,6.907755278982137
"1,300,000,000",6 Units of 3-Bedroom Apartments with 2 BQs,Lekki,Sale,sale,Apartment,,,admin-cw,3 months ago,https://cwlagos.com/property/6-units-of-3-bedroom-apartments-with-2-bqs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000000.0,1300.0,7.170119543449628
"NGN GNGN 415,000,000",4 Bed Semi Detached Duplex in Ikate,Lekki,Sale,,Semi Detached,4.0,4.0,admin-cw,5 months ago,https://cwlagos.com/property/4-bed-semi-detached-duplex-in-ikate/,,,,,,,,True,True,,,,True,,,,,,True,,,,,,,,,,,,,,,415000000.0,415.0,6.028278520230698
"470,000,000",4-Bedroom Terrace Duplex,Lekki,Sale,sale,Terraced,4.0,4.0,Peter Ogunremi,1 month ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-14/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470000000.0,470.0,6.152732694704104
"NGN GNGN  15,000,000",Newly Built 3 Bedroom Apartment on 3rd Floor,Lekki,Rent,rent,Apartment,3.0,3.0,Jennifer Nwagbo,7 months ago,https://cwlagos.com/property/newly-built-3-bedroom-apartment-on-3rd-floor/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,15000000.0,15.0,2.70805020110221
"850,000,000",6 Units of 5-Bedroom Detached House with BQ,Lekki,Sale,sale,Detached,5.0,5.0,admin-cw,6 days ago,https://cwlagos.com/property/6-units-of-5-bedroom-detached-house-with-bq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000000.0,850.0,6.745236349484363
"NGN GNGN  185,000,000",Newly Built 2 Bedroom Apartment,Lekki,Sale,sale,Apartment,2.0,2.0,admin-cw,7 months ago,https://cwlagos.com/property/newly-built-2-bedroom-apartment/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,True,,,True,,,,,185000000.0,185.0,5.220355825078324
"NGN GNGN  250,000",98sqm Commercial Shop Space in a Strategic Location,Lekki,Rent,rent,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/98sqm-commercial-shop-space-in-a-strategic-location/,True,True,True,True,,True,True,,True,,,True,,True,True,,,True,,True,True,,True,,,,98sqm,,,,,,,250000.0,0.25,-1.3862943611198906
"NGN GNGN  4,000,000",Spacious 2 Bedroom Flat for Commercial Use,Lekki,commercial,rent,Apartment,2.0,2.0,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/spacious-2-bedroom-flat-for-commercial-use/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,,,True,True,,,,,True,,,,,,,,4000000.0,4.0,1.3862943611198906
"NGN GNGN  280,000,000",Brand New 2- & 3-Bedroom Apartments + BQ,Lekki,Sale,sale,Apartment,2.0,2.0,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/brand-new-2-3-bedroom-apartments-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,280000000.0,280.0,5.634789603169249
"NGN GNGN  2,500,000",25sqm Self-Contained Office Space with a Dedicated Generator,Lekki,commercial,rent,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/25sqm-self-contained-office-space-with-a-dedicated-generator/,True,True,True,True,,True,True,,True,,,True,,True,True,True,,,,True,True,,,,,,25sqm,,,,,,,2500000.0,2.5,0.9162907318741551
"NGN GNGN  17,000,000",Spacious 5 Bedroom Self-Compound with a 2 Bedroom Boys’ Quarters,Lekki,Rent,rent,,5.0,5.0,Ngonadi Uzoma,9 months ago,https://cwlagos.com/property/spacious-5-bedroom-self-compound-with-a-2-bedroom-boys-quarters/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,,,,,True,,,,,,,,17000000.0,17.0,2.833213344056216
"NGN GNGN  850,000,000",Luxury 5 Bedroom Detached Duplex with All Rooms En-Suites,Lekki,Sale,sale,Detached,5.0,5.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/luxury-5-bedroom-detached-duplex-with-all-rooms-en-suites/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,,,,True,,,,,850000000.0,850.0,6.745236349484363
"NGN GNGN  22,000,000",Fully Furnished 2 Bedroom Apartment with Top-Quality Interior Decor,Lekki,Rent,rent,Apartment,2.0,2.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/fully-furnished-2-bedroom-apartment-with-top-quality-interior-decor/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,,,,True,,True,,,,22000000.0,22.0,3.091042453358316
"NGN GNGN  10,000,000",Furnished 3 Bedroom Apartment with Excellent Facilities,Lekki,Rent,rent,Apartment,3.0,3.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/furnished-3-bedroom-apartment-with-excellent-facilities/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,,10000000.0,10.0,2.302585092994046
"NGN GNGN  650,000,000",Furnished 5 Bedroom Fully Detached Duplex with 2 Rooms BQ,Lekki,Sale,sale,Detached,5.0,5.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/furnished-5-bedroom-fully-detached-duplex-with-2-rooms-bq/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,650000000.0,650.0,6.476972362889683
"NGN GNGN  35,000,000",5 Bedroom Commercial Space with 2 BQ,Lekki,commercial,rent,Commercial Space,5.0,5.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/5-bedroom-commercial-space-with-2-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,,,,True,True,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN  15,000,000",Fully Serviced 4 Bedroom Terraced Duplex with Swimming Pool,Lekki,Rent,rent,Terraced,4.0,4.0,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/fully-serviced-4-bedroom-terraced-duplex-with-swimming-pool/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,,15000000.0,15.0,2.70805020110221
"NGN GNGN  300,000,000",Exquisitely Furnished 3 Bedroom Apartment with Swimming Pool,Lekki,Rent,rent,Apartment,3.0,3.0,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/exquisitely-furnished-3-bedroom-apartment-with-swimming-pool/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,,300000000.0,300.0,5.703782474656201
